transaction_id,customer_id,transaction_date,amount
5536,1483,2023-10-08,243.66
3396,4595,,175.63
8589,4183,2023-06-21,381.98
6714,2493,12-04-2023,324.84
3800,3517,2024-03-26,229.42
3657,1627,06/02/2022,369.33
7660,3290,2023-08-02,94.23
439,4127,2024-01-01,280.29
9267,3841,07-08-2022,283.39
9093,3349,2023-12-30,95.1
10189,381,09 Feb 2022,401.97
1452,2795,"Sep 26, 2023",436.38
4227,1000,"Jun 15, 2024",330.07
7722,4084,2024-12-13,323.08
1494,3936,2023-05-05,191.52
8541,191,12 Mar 2023,136.02
8299,4876,2024-03-17,136.5
5574,2291,10 Nov 2023,194.6
71,4164,09 Jun 2024,393.9
7943,4854,24-08-2023,356.15
4690,5140,28 Oct 2023,242.84
5654,4067,25-09-2022,206.73
5678,4679,2024-11-15,300.61
4223,4029,"Dec 18, 2023",145.13
1368,3293,"Jan 24, 2023",291.78
7882,3501,2024-08-30,79.21
1487,3524,2022-07-27,49.18
842,619,15 Apr 2022,287.0
1649,1773,2023-11-23,416.5
8530,1208,01/31/2024,457.63
6754,4794,"Nov 27, 2024",198.39
1730,2877,11 Sep 2023,377.41
4754,287,05/25/2023,25.3
8161,2621,2024-03-15,162.41
5418,5077,04-05-2023,348.15
5700,4422,2022-12-21,397.7
7075,615,01/12/2024,10.99
9843,1091,03/15/2023,333.72
813,2329,2024-08-19,64.41
4563,1287,"Feb 11, 2022",41.47
4478,2087,08-02-2022,458.28
4512,1602,2022-04-30,109.15
2826,2604,07-08-2023,74.85
2189,1479,10-11-2023,214.76
9302,292,2022-10-11,471.28
9916,3980,,376.6
2077,1243,"Jul 09, 2022",219.19
8748,5193,24 Sep 2024,249.02
9768,5147,17 Oct 2023,133.85
4959,5185,"Apr 26, 2022",478.26
4698,4080,18-01-2024,134.91
10330,4427,2022-06-27,282.19
10337,3626,27-03-2022,465.44
4009,607,25 Jun 2024,240.14
3215,5032,"May 18, 2024",89.36
219,2199,2023-05-02,247.9
168,2282,"Jan 08, 2023",368.5
3908,1225,06/09/2023,117.23
1772,3697,2022-12-17,116.11
4029,3226,19 Nov 2024,187.4
6534,108,02/15/2022,156.42
6926,1263,11/18/2022,151.92
9546,4560,03 Oct 2023,32.28
9901,3757,06/25/2024,221.99
76,643,2023-04-15,478.04
6352,1307,18 Jul 2023,119.68
393,511,06/25/2023,163.98
8166,1468,"Nov 09, 2023",198.92
2589,1877,03/31/2022,363.35
3355,3608,"Jun 10, 2022",486.53
1866,4365,29 Jul 2023,263.33
9686,518,09/07/2024,322.66
3272,3519,29-07-2022,302.12
5079,1611,"Feb 22, 2022",210.54
195,5170,10/03/2024,296.11
7760,3347,"Nov 22, 2024",388.01
745,1762,2024-02-14,303.16
4187,1298,"Jan 18, 2022",416.58
4441,2583,04/05/2024,132.07
2967,3205,07/04/2024,190.92
2316,3443,06/14/2023,55.55
1640,1685,07-01-2024,108.07
9125,4448,2022-08-15,466.68
6288,1923,19 Jan 2023,485.06
4981,3784,29-08-2022,479.86
6763,263,"Nov 25, 2022",75.87
7877,3832,07 Aug 2024,306.43
5689,405,2024-09-02,263.54
5978,4914,08 Nov 2024,443.43
8120,3776,"Sep 18, 2022",246.89
6620,4178,11/29/2023,493.91
2709,130,2024-06-08,360.18
6611,2572,"Nov 22, 2024",163.8
503,1885,"Dec 05, 2023",77.66
1853,1193,2023-12-11,388.73
1712,2814,05 Aug 2023,258.11
1434,2750,"Sep 23, 2022",189.73
2676,3260,01/03/2024,443.42
26,2053,"Nov 12, 2024",393.39
2219,2242,"Apr 26, 2023",272.28
2949,1091,09/28/2023,344.93
5023,4493,"Apr 11, 2023",240.25
2651,4418,2024-11-23,153.2
10038,2763,06/30/2023,341.5
3043,2326,19 Mar 2024,158.6
3606,1270,01 Apr 2022,443.55
4708,3266,15 Jan 2024,369.21
4850,880,28 Oct 2023,184.56
332,2505,"Dec 30, 2022",189.96
9946,5008,23-01-2023,262.71
6815,4236,"Jun 30, 2022",238.61
6052,3802,"May 22, 2024",357.96
7228,1142,31-07-2022,267.43
517,1055,31 May 2022,291.59
5590,713,26-08-2024,88.43
5224,3539,20 Oct 2022,226.39
4875,1395,25 Jun 2023,328.77
2503,361,2024-03-12,219.58
3939,2821,11-12-2023,422.51
2556,140,"Jul 23, 2024",388.46
871,568,"Oct 28, 2022",170.46
6036,3170,,100.41
2945,4863,10/31/2023,203.09
2932,1526,2024-11-19,344.35
9341,3421,02/07/2022,369.04
8763,1273,01/11/2023,395.83
5949,425,12/15/2023,60.45
5334,531,08 Nov 2023,268.84
5090,284,"Feb 26, 2022",330.63
6681,1626,2022-08-29,206.29
428,2125,30 Mar 2024,
5120,1706,20 Mar 2023,340.46
8887,4946,14-11-2024,192.86
4846,1743,2022-03-25,464.03
4011,335,23-09-2023,431.69
6278,5155,27-02-2024,181.69
5720,2627,11 Nov 2022,352.74
8198,4316,22 Jan 2022,196.81
7440,2785,"Aug 16, 2024",47.17
7036,708,07/12/2022,397.45
1383,2585,"Jun 01, 2022",295.89
7642,1143,"May 11, 2024",56.39
1218,3312,2024-07-16,30.38
6918,3227,01/13/2024,222.81
5133,871,15 Mar 2022,291.74
320,3411,20-04-2022,97.82
10186,2624,2023-08-15,178.32
7548,723,17-02-2022,293.93
786,2509,09-01-2023,173.52
7048,5178,,156.55
8892,4088,2023-12-13,82.17
5951,4759,"Nov 08, 2024",461.29
355,3091,22-09-2023,389.22
820,2686,,290.64
522,2119,04/28/2024,373.61
7858,2092,"Nov 03, 2023",74.93
2740,1425,2022-09-27,377.15
374,2691,07/13/2024,56.11
2027,2454,25-07-2024,193.08
4569,923,19 Aug 2022,358.5
6045,4922,26-07-2024,332.08
9417,299,2022-11-28,336.25
9173,4926,10/10/2023,49.07
4769,2820,2022-12-05,309.53
5874,183,07/04/2022,410.54
4955,495,01-11-2023,355.11
10278,3294,02/11/2024,76.69
6222,602,2024-09-25,413.21
1318,1176,14 Oct 2023,451.74
1080,4484,"Apr 14, 2022",327.66
583,5009,15-05-2022,151.04
576,1697,16-04-2024,19.17
7678,3554,2023-01-26,168.13
1451,111,02 Jan 2025,370.89
2947,5009,"May 13, 2022",154.14
364,4571,"Aug 09, 2024",450.88
2738,3422,16 Jun 2024,486.45
8021,1190,"Dec 17, 2022",293.71
7002,823,13 Feb 2023,147.91
7562,4592,16 Jul 2022,290.19
5923,1921,07 Jul 2024,486.51
795,1657,2024-09-28,112.22
2410,5152,2023-05-21,206.96
3351,1317,2024-04-04,381.34
3652,4509,"May 27, 2023",324.34
4518,2709,08-07-2024,15.75
1125,3172,"Mar 09, 2023",375.93
8441,2828,2024-07-27,381.37
7307,3984,01-04-2022,70.32
5827,27,07 Dec 2024,301.85
8723,3539,06/01/2023,273.15
1459,1635,10-10-2023,459.82
5727,1776,12-11-2024,432.51
8853,3050,08/09/2024,353.03
5799,2273,09 May 2022,441.2
509,3938,30 Aug 2022,27.07
4349,3908,10-05-2024,364.54
8361,575,21-08-2023,39.37
9307,1829,2023-07-17,367.32
3178,4685,2023-06-03,104.3
7729,2362,"Aug 14, 2022",497.13
9693,1551,22 Oct 2023,165.26
74,268,02 May 2024,331.96
1979,2402,13 Aug 2024,79.4
5927,4928,"Aug 23, 2024",349.24
1039,4943,2022-08-09,480.27
9595,454,"Sep 15, 2022",162.45
1861,4830,06/05/2024,350.67
8215,3498,21-08-2022,405.27
1708,2727,11 May 2024,463.11
3610,858,,144.38
2471,4349,2023-07-17,475.48
3935,637,03/01/2022,135.36
999,1246,"Aug 24, 2022",275.0
7190,3395,2024-06-17,55.68
10190,4268,"Nov 25, 2024",156.15
4924,2565,14-09-2024,374.81
984,3574,01/28/2023,281.12
10397,1960,28-07-2022,341.92
876,1780,2024-10-12,388.45
6098,1079,20 Jun 2022,440.88
7300,933,"Apr 23, 2022",201.49
3822,2536,02-03-2023,368.0
6106,2379,06/14/2023,426.29
2127,70,03/05/2022,83.52
2461,519,"Aug 29, 2023",418.47
2905,4995,"Dec 17, 2022",260.98
6508,1912,10-12-2024,419.88
7892,3966,"Jun 09, 2023",65.82
3491,118,"Feb 01, 2022",411.89
9410,848,21-08-2023,80.35
7593,3089,20 Feb 2024,397.06
5507,1028,22 Oct 2023,116.77
8961,3702,07 Feb 2022,454.7
9194,385,11/29/2024,383.82
9015,4158,13 Nov 2022,136.33
9033,700,10/16/2024,37.04
6974,4793,"Apr 26, 2022",431.68
6855,1132,"Sep 24, 2024",92.42
7423,1539,2024-06-16,81.33
6515,1739,04-05-2022,261.22
3756,9,04 Oct 2024,309.11
557,4992,2024-04-17,488.65
6487,2937,30 Apr 2022,445.35
5292,3427,2023-05-12,354.76
1397,1111,2023-05-12,441.31
5899,637,2024-11-06,277.08
9309,2081,14 Dec 2022,466.48
2841,3264,"Dec 28, 2024",240.5
8307,392,20-10-2023,229.76
9069,53,"Jan 27, 2023",168.75
3393,2177,"Nov 26, 2022",232.0
9061,4356,2022-12-07,244.65
4712,4373,09 Mar 2022,23.7
6816,2596,12-06-2023,114.69
4551,2431,2023-04-22,335.4
7872,4795,2022-04-14,247.07
1035,1380,"Apr 24, 2023",439.36
4547,4765,16-07-2023,207.09
794,2247,03/19/2024,19.55
6552,1147,2023-02-20,172.74
2280,4600,"Jul 03, 2024",385.4
6730,3990,19 May 2023,141.19
9269,1624,10/02/2023,131.58
7414,703,2022-10-25,351.68
10451,1516,2022-10-31,55.34
9613,1257,08/25/2022,434.22
8955,1807,24 Jun 2024,176.05
885,1435,2022-04-03,258.28
2829,1560,26 Dec 2024,116.94
5738,4825,06 Jun 2024,382.63
5759,2013,25-10-2024,191.66
8026,168,07/08/2022,52.88
4689,185,02/18/2022,228.08
9337,4139,08/10/2024,30.6
5651,5012,08/24/2022,304.56
7192,4589,16 Jan 2024,43.86
6422,2111,16-12-2022,303.38
755,2693,07/18/2022,258.57
1612,1906,"Jan 20, 2024",475.48
3573,552,08/31/2023,307.3
9643,3237,2024-01-24,204.79
3325,5002,07/14/2024,228.57
5255,260,"Apr 09, 2024",39.81
1066,306,"Aug 12, 2024",470.7
8358,302,2022-03-21,137.51
9519,2425,22-10-2023,333.69
4851,3919,2024-02-14,102.12
4941,4115,04/27/2023,361.42
1249,4168,"Nov 02, 2022",191.7
1516,1557,"Dec 21, 2024",248.4
9896,1376,"Sep 20, 2023",98.95
7220,2274,"Sep 15, 2023",90.63
5397,331,01/08/2023,229.23
10128,4558,03 Jan 2024,343.65
5818,2404,,388.63
5833,1921,17 Nov 2024,167.43
2715,5116,"Mar 17, 2022",290.63
1211,2764,2023-02-17,469.53
9145,227,28 Jan 2024,312.54
3266,3282,09-08-2023,95.74
4759,2483,07/03/2024,475.35
6775,2494,01 May 2024,145.28
6783,3088,,408.64
7798,1513,26-12-2022,443.61
4996,4333,08 Aug 2023,379.94
7606,4828,02/14/2023,35.68
452,821,15 Aug 2024,101.68
7681,4498,2024-12-20,420.92
6607,3818,2022-12-21,492.37
6986,4512,23-11-2022,119.86
5857,4680,"Mar 15, 2024",26.44
8135,1881,"Dec 12, 2024",407.27
2857,1898,14-01-2023,438.62
8396,5105,02/08/2023,272.16
9672,4336,"Aug 09, 2022",71.19
4366,1030,"Feb 13, 2023",28.27
8115,4746,"Aug 19, 2023",273.81
9780,525,2024-11-08,312.42
10305,3410,"Nov 16, 2022",48.01
4517,4909,31-01-2022,294.25
3760,3502,21-04-2022,49.63
4074,3825,2023-02-19,391.4
9751,700,02 Oct 2024,46.01
4050,4205,17 Jun 2022,321.75
4167,2017,"Sep 10, 2024",178.55
5088,1772,01/22/2023,311.51
1272,4000,10 Jan 2025,134.18
9108,4007,08/24/2024,186.82
6891,4195,01-01-2024,220.72
247,2026,12/10/2023,26.55
3173,2810,,334.24
9571,2566,"Mar 09, 2023",291.32
2024,4914,"Apr 12, 2022",497.41
9116,2618,"Aug 22, 2024",328.61
9860,4451,21-10-2024,280.56
9589,2806,18-05-2024,193.27
4740,2826,13-05-2022,362.9
8080,2728,,256.73
6245,719,"Nov 27, 2024",327.02
8865,4423,2023-02-18,59.13
9277,1250,31 Aug 2024,153.63
1479,3378,01-07-2022,258.26
2781,1584,06 Feb 2022,409.01
3786,678,15 Aug 2022,114.48
2056,198,01/31/2024,229.7
3776,4859,19-10-2022,282.11
2590,3024,"May 24, 2022",176.57
9958,320,06-02-2022,249.51
69,4990,2024-05-28,113.63
4884,4678,07/29/2022,180.78
1960,530,2024-01-25,231.6
3517,5024,18-07-2024,42.99
9336,3461,2023-06-05,21.75
6321,3315,01-12-2023,294.56
3767,4864,26 Jan 2023,163.82
4836,4146,01/06/2023,272.12
7157,4178,09/05/2022,340.33
2330,1038,16 Nov 2022,92.99
2658,1212,07 Oct 2024,46.02
3738,433,12/29/2022,235.09
7374,598,19 Jan 2024,74.19
6482,2611,09 Sep 2024,368.9
6172,4822,2024-06-25,197.48
9074,3476,25-11-2024,279.82
1169,242,20 Jan 2022,328.21
1051,3554,2022-06-26,336.16
2312,4474,09/21/2022,155.63
3858,230,2024-06-23,457.59
7580,751,16 Aug 2022,471.78
2597,185,08/31/2024,388.3
5614,1408,2022-12-02,301.56
5819,3029,27-05-2022,375.23
7239,4437,"Sep 12, 2023",464.53
3920,1115,2024-02-21,311.97
3723,610,31-10-2024,230.15
8962,4696,12 Oct 2024,158.7
5876,986,08/24/2023,278.52
6217,2282,05/19/2024,155.17
462,2460,07-06-2023,29.66
8575,4666,"Jan 11, 2023",152.03
6101,23,2023-06-08,229.8
4225,2583,08/14/2022,122.27
6770,3449,"Aug 27, 2023",249.23
10148,418,02-11-2024,409.47
859,1846,09/10/2023,167.97
5825,2181,"Jun 13, 2022",40.98
5711,5059,08 Jul 2022,471.95
4126,4141,02-05-2022,400.78
6746,1053,2022-11-20,299.83
7931,1385,"Aug 25, 2022",187.21
5722,1409,2023-01-07,18.81
8437,4539,2023-10-08,489.81
3334,450,2024-05-25,422.1
1560,1198,"Jun 14, 2022",394.01
8527,367,,172.28
3086,3841,19-11-2022,96.02
6303,770,03-10-2024,164.86
8780,342,2023-05-02,263.92
5928,926,17 Mar 2023,148.32
9509,2557,19 Jul 2024,14.76
8835,560,25-06-2023,79.33
4915,5057,"Oct 15, 2024",331.78
61,1173,19 Jul 2023,22.1
3503,1072,2022-12-29,428.6
22,2048,30 Apr 2024,387.96
1771,2538,01/27/2022,280.79
6448,2492,2024-08-24,470.13
2132,268,2022-10-26,75.41
4337,3241,29 Dec 2024,289.0
3357,95,"Nov 19, 2022",274.16
8757,4769,01-11-2023,395.02
7367,3424,07/25/2022,358.37
5375,78,"May 17, 2023",318.06
6677,3960,"Oct 29, 2024",475.98
6153,2821,2023-09-30,179.7
8020,2165,01-12-2023,34.44
1942,3150,12/14/2023,426.79
2249,5033,09 Jul 2024,146.37
403,4109,2023-04-09,82.28
3718,4852,"Jun 29, 2023",207.38
2963,1821,05 Feb 2022,178.23
1512,1228,07-10-2022,
5050,617,"Sep 27, 2022",39.15
9433,4029,02-11-2022,348.9
2810,2159,2022-05-20,21.14
9449,3132,13-07-2024,374.34
6724,3149,2024-12-25,424.81
4542,2342,"Apr 22, 2023",67.34
6022,3027,02 Nov 2024,145.46
5881,5033,04-02-2023,17.91
4939,4351,"Jan 08, 2023",170.76
4092,5066,2024-01-18,459.36
9391,3295,"May 16, 2024",111.54
8753,1243,28 Aug 2023,126.52
8976,1839,"Nov 19, 2023",161.98
87,2966,16-01-2024,123.14
8547,2698,05/28/2024,317.23
8672,3584,18-04-2023,247.43
4930,996,06-07-2024,69.71
9605,1268,08/26/2024,143.79
7616,4455,2023-08-14,441.58
512,872,01-11-2023,237.81
1850,615,13 Aug 2022,INVALID
3046,5079,2023-01-29,497.6
6927,3181,18-09-2022,251.99
4805,2837,14 Oct 2024,78.57
3560,4402,"Jul 22, 2023",311.24
1748,4896,2024-12-08,157.11
10262,1746,07 Jul 2023,213.81
6587,740,01-03-2022,239.68
4018,4649,09 Jun 2023,49.77
7067,1785,2024-11-30,172.43
194,2156,15 Jan 2023,310.56
479,1410,12 Apr 2024,157.63
3417,1338,04/19/2023,499.3
5346,3289,03/05/2022,34.97
1336,1314,28 Jun 2022,190.36
9350,4546,2022-05-20,266.27
8083,4801,13 Mar 2023,278.6
5565,586,05/31/2023,230.78
7224,2769,"Jul 21, 2024",341.07
6258,4657,12/19/2023,239.07
8167,624,31 Jan 2024,337.02
6296,1612,"Aug 01, 2024",183.13
10239,2031,25-05-2024,468.38
2018,4961,07 Nov 2022,292.96
6738,2349,2022-11-15,446.71
5747,3421,08/02/2024,203.27
6523,1742,"Aug 07, 2023",141.87
2502,1116,2022-02-09,INVALID
1375,796,13 Oct 2022,395.61
862,2676,07-10-2023,270.86
1967,3004,22-01-2024,456.68
8056,4593,"Mar 31, 2024",258.49
199,3974,"Feb 20, 2024",250.21
8908,2050,07/08/2024,400.08
7922,1996,"Aug 26, 2022",416.75
9249,3700,2023-10-09,256.59
991,1244,"Aug 05, 2022",285.81
10292,1444,02-07-2022,406.13
9912,862,03-05-2024,320.37
4420,2297,03/20/2023,216.84
7685,2384,2023-07-20,71.15
8584,462,01/13/2024,411.84
6445,1339,14 Jul 2023,77.36
894,2092,28 Aug 2023,259.28
498,4986,2024-10-29,97.3
1298,2605,06 Apr 2023,31.44
618,5187,09 Feb 2024,383.26
10349,60,2024-11-22,209.28
7679,4942,2023-11-12,419.61
802,2245,08/07/2022,62.35
1099,3261,"Feb 14, 2024",313.05
6494,3400,,406.09
7298,5120,2025-01-02,39.34
3968,1413,11/01/2023,403.82
9529,2194,"Aug 30, 2023",23.39
3192,141,17 Oct 2022,421.6
3666,754,29 Jun 2023,46.17
1805,549,01/03/2023,41.94
2148,4218,01/23/2023,57.1
4216,2766,"Oct 15, 2024",113.42
184,1804,"Apr 10, 2022",339.94
1067,5146,2024-04-24,374.75
4498,2608,13 Oct 2023,370.26
10170,5043,2022-06-09,384.14
1829,3178,17 Jan 2022,280.99
10323,4109,2024-04-28,446.38
4664,3827,"Jul 18, 2024",307.28
6461,632,14 Oct 2022,493.85
5195,73,02-10-2024,275.47
6337,1982,07/17/2022,116.34
6728,4463,01/09/2025,148.88
3490,3571,12-06-2022,138.44
5668,1050,"Sep 18, 2024",472.64
7403,402,02/20/2022,446.76
8722,2507,"Apr 24, 2023",119.1
4693,2495,2022-08-08,40.84
1079,1316,"Aug 25, 2023",112.6
8116,1111,16-04-2022,318.52
8369,711,04-10-2022,278.33
5661,4640,06-11-2022,109.54
1263,3293,07-12-2023,31.93
2931,4296,16 Feb 2022,10.32
4412,2344,25 Oct 2023,41.56
7385,426,06/14/2022,234.89
6835,4494,2023-02-13,48.03
8254,3015,20-02-2024,309.24
2432,766,10 Aug 2024,177.0
8743,2887,"Oct 21, 2022",471.87
6629,1949,"Apr 05, 2023",300.9
6177,2284,"Jun 10, 2024",317.89
7286,856,2023-12-02,460.8
600,243,"Jun 15, 2023",86.39
9691,5143,11/01/2024,223.82
6182,2769,2023-07-25,54.37
10353,3017,13 Jun 2024,245.37
353,4100,"Sep 22, 2022",382.4
9950,4689,09/26/2023,483.4
8621,4403,"Mar 12, 2024",357.18
44,1907,"Feb 04, 2022",66.08
112,3535,15-03-2023,21.73
1029,4434,01/13/2024,374.03
469,4890,04 Apr 2024,482.97
4858,2543,28-12-2022,120.0
4840,3893,"Nov 07, 2024",106.19
832,190,2022-06-16,
8747,2215,2022-03-08,327.6
1503,1164,"Sep 28, 2024",371.55
4032,2087,2023-09-20,157.25
6961,2254,03/27/2023,291.18
7908,2537,2023-01-03,322.6
236,1879,"Apr 08, 2022",152.19
566,2484,17 Apr 2022,311.63
5924,714,2024-05-05,340.54
3720,1451,"Sep 25, 2023",89.73
6586,4339,14 Nov 2024,462.43
1070,1481,01/27/2024,21.83
9448,2351,2022-04-03,29.09
4397,3748,2022-11-21,153.45
10119,4773,2023-10-04,266.61
5209,4950,05/30/2023,282.1
835,4329,17 Sep 2022,39.54
55,4153,11-09-2023,227.47
2523,1227,08-10-2022,494.32
10236,4423,29 Jan 2023,147.22
7537,334,02-02-2022,307.56
6474,3644,"Oct 15, 2024",85.54
2045,3551,05-12-2022,48.28
9352,3876,"Dec 07, 2024",356.78
4556,4516,"Feb 26, 2024",176.42
5852,3311,05/09/2022,281.19
6784,902,2022-01-26,279.3
9271,1814,"Aug 02, 2024",130.67
1705,3341,"Jan 23, 2022",186.56
4108,4781,07 Jun 2022,105.75
3259,3348,"Jul 16, 2022",231.95
5445,2383,10/28/2022,208.1
6970,2430,"Jan 31, 2024",178.79
6563,3485,28 Jul 2022,371.53
8705,1255,03/31/2023,290.57
2104,2038,2022-10-26,237.53
7816,1802,2023-01-08,347.43
8924,2721,01/29/2024,461.91
6727,5179,02 Jan 2025,290.43
8648,4296,09 Mar 2023,147.57
561,184,03 Mar 2024,100.13
5581,267,09/15/2023,373.3
1759,4810,21 Aug 2022,313.91
8573,2644,07-02-2023,367.63
1428,5114,30-10-2023,15.23
3103,4426,16-09-2024,109.56
3260,2020,14-07-2023,36.4
1737,2512,18 May 2024,128.5
9822,155,01/20/2024,200.87
6476,416,01/23/2024,421.31
5476,834,20-06-2024,23.39
278,5161,07 Jan 2023,488.15
10107,3585,"Jun 20, 2022",23.15
3999,3243,"Jul 07, 2024",106.55
1863,4703,10-03-2024,77.26
10218,3719,"Dec 03, 2023",364.37
10426,3535,16 Sep 2024,333.42
4159,1626,"Sep 16, 2023",69.6
4786,2561,"Jan 17, 2023",12.99
5068,1577,2025-01-02,159.68
4149,539,19-12-2024,161.5
2257,1330,2022-10-09,81.45
8203,4605,08 Jul 2024,96.53
6709,3224,"Oct 18, 2024",481.25
9987,3950,21-12-2024,248.78
5617,2452,25 Aug 2023,442.24
6121,1470,10-03-2022,483.34
6040,3717,04/09/2024,474.83
4970,1966,"Dec 02, 2022",241.05
8022,672,2024-12-03,276.18
171,1823,2023-05-13,366.41
9021,3341,05/24/2022,43.16
2516,1352,"Aug 15, 2023",381.2
1496,2568,23 Aug 2023,277.5
3336,5143,03-01-2024,137.15
998,5065,02/05/2022,120.87
9872,1076,"Jul 19, 2023",97.26
3,2500,14-03-2022,25.34
7273,2820,2022-02-01,366.21
2606,2387,"Dec 24, 2022",127.02
1653,4931,15-04-2024,379.39
4837,1435,12/26/2022,407.92
1196,1789,18 Apr 2024,488.13
8075,372,03/27/2022,162.13
7717,1549,07 Mar 2023,209.96
6083,3144,25-07-2023,155.59
4932,654,24 Nov 2023,15.11
1340,4436,10/25/2023,427.32
2911,3616,06-09-2023,54.92
3464,480,11/12/2023,423.96
3433,2369,09 Nov 2023,144.06
6170,668,"Mar 21, 2023",404.09
5993,3970,"Mar 16, 2022",451.0
4813,4910,2022-08-08,55.45
878,3602,11-12-2022,70.32
4036,4954,14-12-2024,387.4
5498,3512,2024-02-09,132.83
4777,2416,07 Apr 2024,225.39
1215,2018,01-04-2022,189.19
4695,3247,"Aug 25, 2022",247.37
7510,66,02/23/2023,323.07
10006,117,"May 27, 2024",422.94
7155,5152,30-04-2022,73.16
4921,3484,"Dec 03, 2023",463.06
5595,488,2023-10-20,71.46
7880,3703,13 Feb 2022,114.68
8881,3840,"Dec 08, 2022",454.89
1722,34,04/13/2023,134.81
8054,4889,2024-10-12,159.49
4177,1820,10/18/2023,393.11
6564,4282,26-01-2024,363.6
9354,2894,"Oct 06, 2023",466.97
8152,4217,"May 26, 2022",218.64
5436,2470,02/11/2023,457.31
4621,4338,2022-01-18,450.58
10383,3203,"Oct 19, 2023",422.29
2858,4419,2023-07-31,129.08
9681,1145,27 Aug 2023,20.29
4696,4608,20 Dec 2022,11.89
5212,4697,2023-06-16,481.8
5721,3915,30-12-2022,76.14
8517,1294,"Jun 14, 2023",81.43
4489,5032,10 Nov 2022,34.5
3617,1669,2023-03-18,417.5
6366,3959,04-09-2022,172.39
1842,227,07/21/2022,104.38
10094,2606,28-04-2023,244.49
4935,2519,07-12-2023,75.86
10132,4215,09-11-2024,391.93
2091,2709,25-01-2022,319.45
2677,725,"Jan 12, 2024",410.9
2695,3666,"Nov 09, 2023",392.32
623,3682,11 Jul 2022,86.91
2886,4675,11 Aug 2022,77.98
4212,1464,22-02-2024,369.78
5403,2883,2022-03-27,238.11
10175,1731,17-08-2023,226.0
2174,542,2022-09-15,33.97
5258,3346,16-07-2024,21.53
8171,1485,17 Feb 2022,377.18
2864,188,02-01-2023,251.48
6277,4877,10 Oct 2022,200.75
1138,4539,31-10-2022,412.33
5532,1301,2024-07-02,223.8
9146,2871,10/29/2023,46.07
7332,4071,03/30/2024,212.24
8240,673,01/21/2023,49.59
9772,323,11/04/2024,445.11
3195,2867,11/06/2024,363.57
1475,621,2023-07-28,102.22
1091,3977,2023-11-24,181.79
8010,1867,09/11/2022,206.77
5728,2613,26 Oct 2023,371.19
10067,5083,11 Nov 2023,284.23
8620,5101,09/27/2023,249.39
6833,852,09 Mar 2022,473.19
821,2136,06-03-2023,282.77
10382,3771,2024-11-17,124.09
9403,151,05 Oct 2022,341.73
7940,3924,29 Jul 2023,495.28
5929,4634,03/31/2024,309.14
7707,4831,12 Jun 2024,106.13
421,1088,"Jun 02, 2024",162.14
7646,3887,10/21/2023,499.36
779,4999,03-10-2023,334.67
585,4817,12/20/2024,216.17
9959,1725,2023-07-03,37.83
6661,3655,"Jan 07, 2025",16.5
962,1949,09/10/2023,89.32
3382,4532,21 Oct 2024,283.51
5758,692,"Jun 29, 2024",291.71
5610,3382,2022-02-27,424.78
4073,2188,2023-04-07,191.2
6647,3941,15 Jun 2023,391.87
5467,374,2023-11-23,383.59
1631,4978,28-08-2024,135.58
9365,4539,11-05-2022,65.01
8366,4898,2022-05-20,255.91
7321,4407,04-10-2022,286.65
8843,2641,09/04/2024,434.7
3454,4766,02 Aug 2023,203.96
6125,582,03/15/2024,299.49
8821,513,30-03-2023,475.84
10028,4921,2024-03-18,40.24
2951,3207,01 Dec 2023,416.85
7579,188,2023-11-01,439.53
6212,1302,09-11-2024,81.9
9706,4936,31-01-2024,127.8
7523,2283,31-03-2022,79.0
8170,2618,2022-03-20,312.09
1316,1392,28 Sep 2024,364.8
9164,159,09/05/2024,452.98
5102,4483,2024-05-28,405.79
10147,420,04 May 2022,341.38
8786,826,"Apr 14, 2023",19.45
7688,4518,05/23/2023,INVALID
6547,5055,"Jan 09, 2025",132.98
5419,2015,03 Dec 2022,293.25
10413,3476,11-02-2024,279.36
2054,203,08 Oct 2024,259.66
8309,3658,27-01-2024,157.71
6205,2747,22 May 2023,273.19
6379,3544,16-08-2023,496.52
5712,1360,28 Sep 2023,176.74
1409,3225,2023-08-30,459.21
7040,2535,08/18/2022,463.85
7459,1673,2023-11-17,247.03
7567,1666,10/01/2022,118.12
10482,4869,08 May 2022,52.61
1003,4275,07/13/2024,486.28
2862,2773,"Jun 21, 2023",122.17
9359,4394,27 Apr 2023,381.75
9160,634,01 Dec 2022,220.38
783,2207,02/03/2022,122.07
9047,3096,03/29/2022,287.34
8899,1326,07-02-2022,199.69
5389,5043,08/19/2022,240.29
6887,3275,03-06-2022,156.22
5611,178,"Jan 28, 2023",93.13
7495,3785,,97.6
4814,3672,23 Feb 2022,232.51
8223,4285,29-10-2022,108.69
208,931,"Jul 05, 2023",180.31
792,3349,2023-07-09,183.27
363,2053,13-07-2024,345.83
5157,4335,"Mar 15, 2023",467.31
4504,1340,03/29/2022,20.52
8040,2751,2024-07-25,494.04
1747,3302,12/07/2024,15.18
9635,3669,"Feb 26, 2022",17.63
5300,2209,03-01-2023,397.15
4913,2758,06-09-2022,292.45
9966,22,"Nov 23, 2023",251.05
3293,2067,"Oct 10, 2022",28.3
6621,5138,17 Mar 2024,201.4
2782,2744,2022-03-04,413.54
6301,1888,2022-05-21,342.9
738,4762,"Jul 11, 2023",243.87
